country,location_name,latitude,longitude,continent,mean_temp,mean_precip,mean_pm25,n
Haiti,Port-Au-Prince,18.5392,-72.335,North America,19.905555555555555,0.018657407407407407,38.00364969842228,648
Haiti,Port-Au-Prince,18.54,-72.34,North America,27.946762589928056,0.04086330935251798,12.280755395683453,139
Honduras,Tegucigalpa,14.1,-87.22,North America,20.694927536231884,0.12463768115942028,6.62,138
Honduras,Tegucigalpa,14.1,-87.2167,North America,19.20340030911901,0.057712519319938184,12.621112827554553,647
Hungary,Bogot,47.25,16.8333,Europe,10.4,0.04846153846153846,12.062649575094893,117
Hungary,Budapest,47.5,19.08,Europe,27.07769784172662,0.09151079136690649,7.0647482014388485,139
Hungary,Budapest,47.5,19.0833,Europe,11.620122887864824,0.045145929339477725,21.16085253397624,651
Iceland,Abaer,65.3,-18.8667,Europe,9.167441860465116,0.11209302325581395,2.2209302325581395,43
Iceland,Grindavik,63.83,-22.43,Europe,8.894444444444444,0.14722222222222223,0.9249999999999999,36
Iceland,Reykjavik,64.15,-21.95,Europe,3.7389473684210524,0.14796491228070177,3.5367368422725742,285
Iceland,Vestmannaeyjar,63.365,-20.2075,Europe,5.542857142857143,0.19795031055900622,5.06482298136646,322
Iceland,Vestmannaeyjar,63.37,-20.21,Europe,9.2,0.17362745098039217,2.2202549019607845,102
Inde,New Delhi,28.6,77.2,Other,31.2,0.0,34.6,1
India,New Delhi,28.6,77.2,Asia,30.417893401015228,0.05738578680203046,109.25385152477902,788
Indonesia,Bali,-0.14,98.19,Asia,29.3,0.0,7.7,1
Indonesia,Bali,-0.1395,98.186,Asia,28.5,0.0,2.9,1
Indonesia,Jakarta,-6.2146,106.8451,Asia,30.719508448540708,0.2878341013824885,120.7055299574329,651
Indonesia,Jakarta,-6.21,106.85,Asia,28.771942446043166,0.2815107913669065,211.43902877697843,139
Indonesia,Laos,-8.1826,114.3188,Asia,27.57076923076923,0.7428923076923077,24.691661539341855,650
Indonesia,Laos,-8.18,114.32,Asia,21.832608695652176,0.07637681159420291,17.584384057971015,138
Indonesia,Surabaya,-7.25,112.75,Asia,27.7,0.0,13.6,1
Indonesia,Surabaya,-7.2492,112.7508,Asia,32.2,0.0,16.6,1
Iran,Chi Chi Khvar,36.26,46.59,Asia,28.57153284671533,0.001094890510948905,14.04670802919708,137
Iran,Chi Chi Khvar,36.2625,46.59,Asia,14.610509031198685,0.048160919540229885,23.0307963887733,609
Iran,Tehran,35.7261,51.3304,Asia,19.86646153846154,0.021015384615384616,58.985723078096825,650
Iran,Tehran,35.73,51.33,Asia,33.04028776978418,0.014460431654676257,23.527949640287773,139
Iraq,Baghdad,33.3386,44.3939,Asia,26.115490797546013,0.021441717791411043,38.280168706975836,652
Iraq,Baghdad,33.34,44.39,Asia,42.65611510791367,0.0,22.41636690647482,139
Ireland,Dublin,53.33,-6.25,Europe,16.473913043478262,0.11971014492753623,4.142028985507246,138
Ireland,Dublin,53.3331,-6.2489,Europe,9.805855161787365,0.13724191063174113,10.206209552864815,649
Israel,Jerusalem,31.78,35.23,Asia,23.096070975918884,0.012750316856780736,20.043719898847574,789
Italy,Rome,41.9,12.48,Europe,29.937681159420286,0.03355072463768116,8.327391304347827,138
Italy,Rome,41.9,12.4833,Europe,16.1989263803681,0.08547546012269938,18.09187116564417,652
Jamaica,Bournemouth Gardens,17.9667,-76.7667,North America,28.329411764705885,0.0,12.223529411764707,17
Jamaica,Kingston,18.0,-76.8,North America,26.312541254125414,0.11108910891089108,11.109867990575607,303
Jamaica,Newport East,17.9667,-76.8,North America,28.44545454545454,0.057272727272727274,13.454545454545455,11
Jamaica,Norman Gardens,17.97,-76.75,North America,30.33055555555556,0.11861111111111113,10.491666666666667,36
Jamaica,Port Royal,17.93,-76.85,North America,28.658823529411762,0.0022549019607843138,11.390833333333333,102
Jamaica,Port Royal,17.9333,-76.85,North America,26.298427672955974,0.2610377358490566,14.074544025157232,318
Japan,Tokyo,35.6895,139.6917,Asia,18.911042944785276,0.13047546012269937,42.293726995035186,652
Japan,Tokyo,35.69,139.69,Asia,25.876258992805756,0.14424460431654676,25.807625899280577,139
Jemen,Sanaa,15.35,44.21,Other,26.1,0.2,25.0,1
Jordan,Amman,31.95,35.93,Asia,31.56762589928057,0.00043165467625899277,15.757194244604317,139
Jordan,Amman,31.95,35.9333,Asia,19.31351766513057,0.017895545314900153,22.712181261065552,651
Kazakhstan,Astana,51.18,71.43,Asia,20.610869565217392,0.11536231884057971,3.8711956521739133,138
Kazakhstan,Astana,51.1811,71.4278,Asia,7.361290322580645,0.0478494623655914,13.305890936141006,651
Kenya,Mombasa,-4.05,39.6667,Africa,26.2,0.1,5.6,1
Kenya,Mombasa,-4.05,39.67,Africa,26.8,0.0,4.7,1
Kenya,Nairobi,-1.2833,36.8167,Africa,20.725499231950845,0.0769431643625192,20.393463901543214,651
Kenya,Nairobi,-1.28,36.82,Africa,23.138129496402875,0.20568345323741008,19.074712230215827,139
Kiribati,Tarawa,-0.8833,169.5333,Oceania,27.925345622119817,0.11771121351766513,10.29516897088738,651
Kiribati,Tarawa,-0.88,169.53,Oceania,28.656934306569344,0.0648175182481752,4.142335766423358,137
Komoren,Moroni,-12.35,43.85,Other,25.2,0.0,2.6,1
Kosovo,Pristina,42.67,21.17,Europe,29.3,0.27,6.3,1
Kosovo,Pristina,42.6727,21.1669,Europe,14.2,0.02,8.8,1
Kuwait,Kuwait,29.37,47.98,Asia,44.4,0.0,176.7,1
Kuwait,Kuwait City,29.3667,47.96,Asia,28.718153846153847,0.010676923076923077,99.97881538226787,650
Kuwait,Kuwait City,29.37,47.96,Asia,42.26521739130435,0.0,51.290942028985505,138
Kyrghyzstan,Bishkek,42.87,74.6,Other,24.815942028985507,0.26384057971014496,7.327210144927536,138
Kyrghyzstan,Bishkek,42.8731,74.6003,Other,16.214285714285715,0.06331797235023041,21.820576037745322,651
Lao People's Democratic Republic,Vientiane,17.9667,102.6,Other,32.1,0.04,13.8,1
Lao People's Democratic Republic,Vientiane,17.97,102.6,Other,25.0,1.97,16.0,1
Latvia,Riga,56.95,24.1,Europe,10.059010152284264,0.08336294416243654,12.94600253843414,788
Lebanon,Beirut,33.87,35.51,Asia,28.968115942028984,0.0014492753623188406,18.106159420289856,138
Lebanon,Beirut,33.8719,35.5097,Asia,21.861290322580647,0.06890937019969277,30.62570660522273,651
Lesotho,Maseru,-29.32,27.48,Africa,18.159420289855074,0.009855072463768117,11.931123188405797,138
Lesotho,Maseru,-29.3167,27.4833,Africa,18.185384615384617,0.07972307692307692,24.035853841458835,650
Letonia,Riga,56.95,24.1,Other,20.6,1.83,2.5,1
Liberia,Monrovia,6.31,-10.8,Africa,27.134057971014492,0.7029710144927537,3.3029347826086957,138
Liberia,Monrovia,6.3106,-10.8047,Africa,25.51244239631336,0.28511520737327184,20.99271889408246,651
Libya,Tripoli,32.89,13.18,Africa,27.0,0.0,38.8,1
Libya,Tripoli,32.8925,13.18,Africa,25.7,0.0,12.8,1
Liechtenstein,Vaduz,47.13,9.52,Europe,20.131159420289855,0.2813768115942029,3.4316666666666666,138
Liechtenstein,Vaduz,47.1333,9.5167,Europe,8.097542242703533,0.16096774193548385,8.344738863580238,651
Lithuania,Vilnius,54.68,25.32,Europe,22.292028985507248,0.23543478260869566,4.672101449275362,138
Lithuania,Vilnius,54.6833,25.3167,Europe,7.099231950844855,0.08912442396313365,12.660599078560756,651
Luxembourg,Luxembourg,49.61,6.13,Europe,19.43868613138686,0.17058394160583942,5.340620437956204,137
Luxembourg,Luxembourg,49.6117,6.13,Europe,9.310923076923077,0.06813846153846154,15.611661539048415,650
Macedonia,Skopje,42.0,21.43,Other,31.28102189781022,0.05992700729927008,9.512773722627736,137
Macedonia,Skopje,42.0,21.4333,Other,13.650077279752706,0.0527047913446677,26.085448222270887,647
Madagascar,Antananarivo,-18.92,47.52,Africa,22.63884892086331,0.011510791366906475,5.7547841726618705,139
Madagascar,Antananarivo,-18.9167,47.5167,Africa,23.31566820276498,0.08043010752688172,7.348594470192577,651
Madagascar,Ivory,-24.37,46.45,Africa,26.514598540145986,0.018102189781021898,3.1587518248175184,137
Madagascar,Ivory,-24.3667,46.45,Africa,29.496884735202492,0.052772585669781935,7.0190498442367595,321
Malawi,Lilongwe,-13.9833,33.7833,Africa,22.956835637480797,0.12136712749615976,10.306728110599078,651
Malawi,Lilongwe,-13.98,33.78,Africa,25.677697841726616,0.0020863309352517983,7.847446043165468,139
Malaysia,Kuala Lumpur,3.1667,101.7,Asia,31.15076923076923,0.6115538461538461,51.00939230886606,650
Malaysia,Kuala Lumpur,3.17,101.7,Asia,28.399280575539567,0.4562589928057554,85.59248201438848,139
Maldives,Dhidhdhoo,6.88,73.1,Asia,28.15247524752475,0.3312871287128713,3.5655742574257423,101
Maldives,Dhidhdhoo,6.8833,73.1,Asia,27.87215384615385,0.19233846153846154,14.465003630274259,650
Maldives,Felidhoo,3.48,73.53,Asia,28.79705882352941,0.3297058823529412,1.8911764705882352,34
Maldives,Male,4.1667,73.5,Asia,28.3,0.6,2.8,1
Maldives,Male,4.17,73.5,Asia,28.8,0.02,1.5,1
Mali,Bamako,12.65,-8.0,Africa,26.521799746514578,0.07448669201520913,28.440544994629835,789
Malta,Valletta,35.8997,14.5147,Europe,20.297085889570553,0.056242331288343564,12.234539878763304,652
Malta,Valletta,35.9,14.51,Europe,29.146043165467628,0.006546762589928057,28.642553956834533,139
Malásia,Ivory Ivory Ban,4.63,118.37,Other,24.3,1.55,1.8,1
Marrocos,Morocco City,31.63,-8.0,Other,40.3,0.0,8.2,1
Marshall Islands,Majuro,7.1,171.38,Oceania,28.401438848920865,0.4176978417266187,1.999043165467626,139
Marshall Islands,Majuro,7.1,171.3833,Oceania,28.28079877112135,0.33176651305683563,6.698855607198314,651
Mauritania,Nouakchott,18.0864,-15.9753,Africa,22.505230769230767,0.005676923076923077,73.82745385319636,650
Mauritania,Nouakchott,18.09,-15.98,Africa,27.257553956834535,0.009424460431654676,35.97543165467626,139
Mauritius,Port Louis,-20.1619,57.4989,Africa,27.29446153846154,0.09152307692307693,8.828084614797739,650
Mauritius,Port Louis,-20.16,57.5,Africa,23.502877697841726,0.045395683453237405,5.078309352517985,139
Mexico,Mexico City,19.4285,-99.1277,North America,14.48564814814815,0.04098765432098765,47.73462963198438,648
Mexico,Mexico City,19.43,-99.13,North America,16.18550724637681,0.15891304347826088,28.76891304347826,138
Mexique,Mexico (Grupo Mexico),27.42,-109.93,Other,27.4,0.0,10.3,1
Micronesia,Palikir,6.9167,158.15,Oceania,28.545454545454547,0.3323112480739599,6.7442604006530695,649
Micronesia,Palikir,6.92,158.15,Oceania,27.097101449275364,0.5176811594202898,2.143086956521739,138
